"dep","dur","mem","wday","temp","prec","rushhour"
2021-08-07 17:02:12,1376,0,"Saturday",23.6,0.8,2
2021-09-25 08:50:08,339,0,"Saturday",16.7,0,1
2021-09-25 08:55:11,810,0,"Saturday",16.7,0,1
2021-09-25 08:22:08,1281,0,"Saturday",16.7,0,1
2021-09-25 09:37:00,1965,0,"Saturday",16.7,0,1
2021-09-04 07:57:35,1646,0,"Saturday",19,0,1
2021-09-11 12:34:14,626,0,"Saturday",18.4,0,3
2021-09-25 21:45:56,668,0,"Saturday",16.7,0,3
2021-09-04 10:01:47,1325,0,"Saturday",19,0,3
2021-09-11 02:04:15,3104,0,"Saturday",18.4,0,3
2021-09-11 21:49:04,1043,0,"Saturday",18.4,0,3
2021-09-11 16:42:09,957,0,"Saturday",18.4,0,2
2021-09-04 17:49:09,804,0,"Saturday",19,0,2
2021-09-11 18:39:15,1098,0,"Saturday",18.4,0,2
2021-09-25 16:05:48,499,0,"Saturday",16.7,0,2
2021-09-18 16:36:51,413,0,"Saturday",18.7,0,2
2021-10-23 08:05:39,157,0,"Saturday",4.9,0,1
2021-10-23 09:29:10,283,0,"Saturday",4.9,0,1
2021-10-09 08:17:13,3080,0,"Saturday",16,0,1
2021-10-30 08:58:56,582,0,"Saturday",8.2,11.6,1
2021-10-16 09:27:55,660,0,"Saturday",15.8,18.7,1
2021-10-23 01:55:35,460,0,"Saturday",4.9,0,3
2021-10-23 01:57:17,495,0,"Saturday",4.9,0,3
2021-10-16 23:54:46,175,0,"Saturday",15.8,18.7,3
2021-10-09 14:21:17,412,0,"Saturday",16,0,3
2021-10-23 10:47:48,976,0,"Saturday",4.9,0,3
2021-10-09 15:28:15,634,0,"Saturday",16,0,2
2021-10-09 15:09:07,331,0,"Saturday",16,0,2
2021-10-23 16:44:48,2554,0,"Saturday",4.9,0,2
2021-10-30 16:23:55,123,0,"Saturday",8.2,11.6,2
2021-10-30 15:47:02,235,0,"Saturday",8.2,11.6,2
2021-05-16 09:12:04,607,0,"Sunday",15.8,0.3,1
2021-05-23 07:37:44,1168,0,"Sunday",15.8,0.5,1
2021-05-09 08:46:01,809,0,"Sunday",11.4,0,1
2021-05-16 08:43:42,178,0,"Sunday",15.8,0.3,1
2021-05-30 07:39:50,1174,0,"Sunday",13.6,0.9,1
2021-05-09 11:55:32,3231,0,"Sunday",11.4,0,3
2021-05-02 13:39:00,1629,0,"Sunday",10,0,3
2021-05-16 19:25:00,795,0,"Sunday",15.8,0.3,3
2021-05-23 21:23:08,1317,0,"Sunday",15.8,0.5,3
2021-05-09 20:01:10,1267,0,"Sunday",11.4,0,3
2021-05-02 17:59:05,827,0,"Sunday",10,0,2
2021-05-09 17:21:49,1484,0,"Sunday",11.4,0,2
2021-05-16 18:14:03,677,0,"Sunday",15.8,0.3,2
2021-05-30 15:10:43,2916,0,"Sunday",13.6,0.9,2
2021-05-16 18:34:13,2628,0,"Sunday",15.8,0.3,2
2021-06-06 08:57:23,1766,0,"Sunday",24.5,0,1
2021-06-06 09:25:33,1554,0,"Sunday",24.5,0,1
2021-06-13 07:06:22,2588,0,"Sunday",21.6,2.8,1
2021-06-20 07:46:45,881,0,"Sunday",21.8,0,1
2021-06-06 09:05:15,114,0,"Sunday",24.5,0,1
2021-06-27 00:45:46,227,0,"Sunday",26.9,0,3
2021-06-06 14:39:39,1070,0,"Sunday",24.5,0,3
2021-06-13 20:38:20,2672,0,"Sunday",21.6,2.8,3
2021-06-13 13:09:14,447,0,"Sunday",21.6,2.8,3
2021-06-13 11:08:03,1187,0,"Sunday",21.6,2.8,3
2021-06-13 16:46:19,1334,0,"Sunday",21.6,2.8,2
2021-06-06 18:12:06,734,0,"Sunday",24.5,0,2
2021-06-20 17:12:20,1104,0,"Sunday",21.8,0,2
2021-06-27 15:07:34,2016,0,"Sunday",26.9,0,2
2021-06-20 18:47:59,3203,0,"Sunday",21.8,0,2
2021-07-11 09:28:22,264,0,"Sunday",21,0,1
2021-07-18 07:03:16,1706,0,"Sunday",21.8,0,1
2021-07-04 09:25:36,245,0,"Sunday",18.4,0,1
2021-07-11 07:55:47,336,0,"Sunday",21,0,1
2021-07-11 09:38:47,1005,0,"Sunday",21,0,1
2021-07-25 23:16:05,452,0,"Sunday",22.8,13.9,3
2021-07-25 20:21:52,1338,0,"Sunday",22.8,13.9,3
2021-07-11 00:34:06,1538,0,"Sunday",21,0,3
2021-07-25 10:42:10,1147,0,"Sunday",22.8,13.9,3
2021-07-25 20:20:20,3982,0,"Sunday",22.8,13.9,3
2021-07-04 18:04:26,1043,0,"Sunday",18.4,0,2
2021-07-25 17:16:27,576,0,"Sunday",22.8,13.9,2
2021-07-18 17:58:17,1503,0,"Sunday",21.8,0,2
2021-07-04 17:47:27,233,0,"Sunday",18.4,0,2
2021-07-18 17:02:13,1129,0,"Sunday",21.8,0,2
2021-08-22 07:58:04,1366,0,"Sunday",28.2,0,1
2021-08-08 07:57:24,788,0,"Sunday",24,0,1
2021-08-01 08:06:08,336,0,"Sunday",16.9,0,1
2021-08-22 08:44:39,363,0,"Sunday",28.2,0,1
2021-08-22 09:48:45,778,0,"Sunday",28.2,0,1
2021-08-15 00:57:05,974,0,"Sunday",18.2,0,3
2021-08-08 22:30:59,248,0,"Sunday",24,0,3
2021-08-01 02:03:16,577,0,"Sunday",16.9,0,3
2021-08-22 12:05:08,3155,0,"Sunday",28.2,0,3
2021-08-22 00:07:02,998,0,"Sunday",28.2,0,3
2021-08-15 16:37:19,2078,0,"Sunday",18.2,0,2
2021-08-01 15:32:49,1027,0,"Sunday",16.9,0,2
2021-08-08 16:28:17,1393,0,"Sunday",24,0,2
2021-08-22 16:25:06,1051,0,"Sunday",28.2,0,2
2021-08-29 15:18:53,1434,0,"Sunday",19.3,6.5,2
2021-09-05 08:58:11,1276,0,"Sunday",19.5,13.6,1
2021-09-12 09:35:53,1468,0,"Sunday",19.1,0,1
2021-09-12 09:17:55,938,0,"Sunday",19.1,0,1
2021-09-05 09:58:35,757,0,"Sunday",19.5,13.6,1
2021-09-12 09:50:51,1650,0,"Sunday",19.1,0,1
2021-09-05 23:33:43,564,0,"Sunday",19.5,13.6,3
2021-09-26 01:05:51,794,0,"Sunday",16.7,0,3
2021-09-12 04:22:41,833,0,"Sunday",19.1,0,3
2021-09-05 12:46:16,924,0,"Sunday",19.5,13.6,3
2021-09-12 01:44:59,1158,0,"Sunday",19.1,0,3
2021-09-26 17:04:18,439,0,"Sunday",16.7,0,2
