"dep","dur","mem","wday","temp","prec","rushhour"
2021-05-29 09:11:27,818,0,"Saturday",11.4,0,1
2021-05-01 08:43:45,3244,0,"Saturday",5.9,0,1
2021-05-29 19:39:46,910,0,"Saturday",11.4,0,3
2021-05-22 13:10:49,4684,0,"Saturday",23.6,0.3,3
2021-05-08 12:37:01,515,0,"Saturday",11.7,0,3
2021-05-08 20:48:07,1265,0,"Saturday",11.7,0,3
2021-05-29 20:52:56,612,0,"Saturday",11.4,0,3
2021-05-01 18:01:50,891,0,"Saturday",5.9,0,2
2021-05-29 15:12:03,1369,0,"Saturday",11.4,0,2
2021-05-15 15:20:57,2808,0,"Saturday",17.7,0.2,2
2021-05-22 16:20:21,119,0,"Saturday",23.6,0.3,2
2021-05-29 16:06:38,410,0,"Saturday",11.4,0,2
2021-06-12 08:56:21,1189,0,"Saturday",19.3,0,1
2021-06-12 09:51:05,1522,0,"Saturday",19.3,0,1
2021-06-19 06:23:07,2612,0,"Saturday",20.7,1.9,1
2021-06-05 07:47:26,1328,0,"Saturday",22.4,14.2,1
2021-06-19 09:17:05,343,0,"Saturday",20.7,1.9,1
2021-06-26 00:21:56,1842,0,"Saturday",21.4,20.8,3
2021-06-19 00:03:26,315,0,"Saturday",20.7,1.9,3
2021-06-12 21:03:16,740,0,"Saturday",19.3,0,3
2021-06-05 20:07:20,913,0,"Saturday",22.4,14.2,3
2021-06-12 13:56:21,2137,0,"Saturday",19.3,0,3
2021-06-05 17:02:18,1071,0,"Saturday",22.4,14.2,2
2021-06-26 16:03:42,388,0,"Saturday",21.4,20.8,2
2021-06-05 17:57:27,1244,0,"Saturday",22.4,14.2,2
2021-06-19 17:43:46,838,0,"Saturday",20.7,1.9,2
2021-06-05 17:00:48,3820,0,"Saturday",22.4,14.2,2
2021-07-17 08:47:19,249,0,"Saturday",21.7,0,1
2021-07-03 09:21:50,573,0,"Saturday",16.5,0,1
2021-07-10 09:41:04,1552,0,"Saturday",19,0,1
2021-07-31 08:10:04,1268,0,"Saturday",17.9,0,1
2021-07-03 09:44:09,2101,0,"Saturday",16.5,0,1
2021-07-10 00:33:11,588,0,"Saturday",19,0,3
2021-07-17 19:43:10,1205,0,"Saturday",21.7,0,3
2021-07-31 00:34:50,1557,0,"Saturday",17.9,0,3
2021-07-10 13:33:56,5420,0,"Saturday",19,0,3
2021-07-10 21:38:46,943,0,"Saturday",19,0,3
2021-07-17 15:33:42,1518,0,"Saturday",21.7,0,2
2021-07-31 16:59:41,502,0,"Saturday",17.9,0,2
2021-07-24 18:09:18,878,0,"Saturday",21.9,0.6,2
2021-07-24 17:03:56,5414,0,"Saturday",21.9,0.6,2
2021-07-17 16:30:25,396,0,"Saturday",21.7,0,2
2021-08-07 09:39:48,1096,0,"Saturday",23.6,0.8,1
2021-08-14 08:56:21,464,0,"Saturday",20.9,0.2,1
2021-08-28 08:42:28,1271,0,"Saturday",18.9,0,1
2021-08-28 09:53:58,818,0,"Saturday",18.9,0,1
2021-08-21 09:45:30,822,0,"Saturday",27.5,0,1
2021-08-28 02:34:53,334,0,"Saturday",18.9,0,3
2021-08-28 12:14:19,242,0,"Saturday",18.9,0,3
2021-08-21 01:26:52,216,0,"Saturday",27.5,0,3
2021-08-21 00:09:55,411,0,"Saturday",27.5,0,3
2021-08-14 04:34:57,281,0,"Saturday",20.9,0.2,3
2021-08-21 18:50:03,1142,0,"Saturday",27.5,0,2
2021-08-21 15:44:27,896,0,"Saturday",27.5,0,2
2021-08-14 18:12:08,588,0,"Saturday",20.9,0.2,2
2021-08-14 16:29:21,608,0,"Saturday",20.9,0.2,2
2021-08-07 16:18:59,456,0,"Saturday",23.6,0.8,2
2021-09-25 08:48:15,227,0,"Saturday",16.7,0,1
2021-09-18 09:53:18,663,0,"Saturday",18.7,0,1
2021-09-11 07:30:09,244,0,"Saturday",18.4,0,1
2021-09-04 07:00:47,583,0,"Saturday",19,0,1
2021-09-11 08:37:40,2682,0,"Saturday",18.4,0,1
2021-09-11 14:03:43,2089,0,"Saturday",18.4,0,3
2021-09-25 00:47:12,1351,0,"Saturday",16.7,0,3
2021-09-25 14:17:04,377,0,"Saturday",16.7,0,3
2021-09-11 23:25:05,373,0,"Saturday",18.4,0,3
2021-09-25 13:59:32,1477,0,"Saturday",16.7,0,3
2021-09-18 18:31:54,635,0,"Saturday",18.7,0,2
2021-09-18 15:46:25,424,0,"Saturday",18.7,0,2
2021-09-25 16:47:45,375,0,"Saturday",16.7,0,2
2021-09-18 16:59:39,441,0,"Saturday",18.7,0,2
2021-09-11 16:40:35,1491,0,"Saturday",18.4,0,2
2021-10-23 08:08:59,439,0,"Saturday",4.9,0,1
2021-10-09 08:47:13,1349,0,"Saturday",16,0,1
2021-10-09 09:33:38,798,0,"Saturday",16,0,1
2021-10-02 08:31:19,285,0,"Saturday",11.9,11.4,1
2021-10-09 09:01:59,827,0,"Saturday",16,0,1
2021-10-16 05:29:06,516,0,"Saturday",15.8,18.7,3
2021-10-09 14:43:14,1282,0,"Saturday",16,0,3
2021-10-23 14:13:14,1107,0,"Saturday",4.9,0,3
2021-10-02 00:21:31,381,0,"Saturday",11.9,11.4,3
2021-10-23 10:00:16,442,0,"Saturday",4.9,0,3
2021-10-23 15:51:56,2002,0,"Saturday",4.9,0,2
2021-10-16 17:25:57,2364,0,"Saturday",15.8,18.7,2
2021-10-02 18:37:26,257,0,"Saturday",11.9,11.4,2
2021-10-09 16:48:35,887,0,"Saturday",16,0,2
2021-10-16 17:25:48,1043,0,"Saturday",15.8,18.7,2
2021-05-16 09:02:32,587,0,"Sunday",15.8,0.3,1
2021-05-16 09:00:11,2242,0,"Sunday",15.8,0.3,1
2021-05-09 09:39:27,2489,0,"Sunday",11.4,0,1
2021-05-02 09:30:23,3096,0,"Sunday",10,0,1
2021-05-30 09:34:39,584,0,"Sunday",13.6,0.9,1
2021-05-16 13:10:38,690,0,"Sunday",15.8,0.3,3
2021-05-16 19:09:59,1092,0,"Sunday",15.8,0.3,3
2021-05-16 13:23:03,1966,0,"Sunday",15.8,0.3,3
2021-05-23 13:29:55,898,0,"Sunday",15.8,0.5,3
2021-05-30 11:28:02,1841,0,"Sunday",13.6,0.9,3
2021-05-30 17:59:33,139,0,"Sunday",13.6,0.9,2
2021-05-02 18:08:42,1713,0,"Sunday",10,0,2
2021-05-23 18:43:49,2033,0,"Sunday",15.8,0.5,2
2021-05-23 16:36:47,1878,0,"Sunday",15.8,0.5,2
2021-05-23 17:37:57,842,0,"Sunday",15.8,0.5,2
2021-06-27 09:47:05,407,0,"Sunday",26.9,0,1
2021-06-06 08:07:23,488,0,"Sunday",24.5,0,1
2021-06-20 06:18:42,945,0,"Sunday",21.8,0,1
2021-06-06 06:36:52,1004,0,"Sunday",24.5,0,1
2021-06-20 07:25:24,2142,0,"Sunday",21.8,0,1
2021-06-27 00:38:42,422,0,"Sunday",26.9,0,3
2021-06-20 12:27:04,485,0,"Sunday",21.8,0,3
2021-06-20 02:00:26,644,0,"Sunday",21.8,0,3
2021-06-13 02:12:35,571,0,"Sunday",21.6,2.8,3
2021-06-20 13:19:43,1107,0,"Sunday",21.8,0,3
2021-06-27 18:05:54,242,0,"Sunday",26.9,0,2
2021-06-06 17:29:52,1366,0,"Sunday",24.5,0,2
2021-06-06 17:53:50,306,0,"Sunday",24.5,0,2
2021-06-13 15:27:41,1477,0,"Sunday",21.6,2.8,2
2021-06-20 18:47:24,1842,0,"Sunday",21.8,0,2
2021-07-25 07:13:15,428,0,"Sunday",22.8,13.9,1
2021-07-18 07:03:16,1706,0,"Sunday",21.8,0,1
2021-07-18 06:40:53,715,0,"Sunday",21.8,0,1
2021-07-11 08:54:03,799,0,"Sunday",21,0,1
2021-07-18 08:40:55,470,0,"Sunday",21.8,0,1
2021-07-18 13:55:48,665,0,"Sunday",21.8,0,3
2021-07-25 13:41:57,1466,0,"Sunday",22.8,13.9,3
2021-07-18 13:35:56,449,0,"Sunday",21.8,0,3
2021-07-11 20:40:02,1836,0,"Sunday",21,0,3
2021-07-18 01:09:08,1178,0,"Sunday",21.8,0,3
2021-07-18 15:12:30,2403,0,"Sunday",21.8,0,2
2021-07-18 17:11:11,943,0,"Sunday",21.8,0,2
2021-07-18 18:40:14,650,0,"Sunday",21.8,0,2
2021-07-18 17:31:14,1122,0,"Sunday",21.8,0,2
2021-07-11 18:10:32,784,0,"Sunday",21,0,2
2021-08-08 08:58:25,502,0,"Sunday",24,0,1
2021-08-29 09:50:54,696,0,"Sunday",19.3,6.5,1
2021-08-08 09:07:38,2754,0,"Sunday",24,0,1
2021-08-29 08:55:33,1608,0,"Sunday",19.3,6.5,1
2021-08-22 08:43:40,459,0,"Sunday",28.2,0,1
2021-08-15 14:22:14,1511,0,"Sunday",18.2,0,3
2021-08-29 20:37:43,1105,0,"Sunday",19.3,6.5,3
2021-08-08 23:50:18,261,0,"Sunday",24,0,3
2021-08-29 01:29:27,1296,0,"Sunday",19.3,6.5,3
2021-08-29 12:57:42,942,0,"Sunday",19.3,6.5,3
2021-08-01 15:10:29,1207,0,"Sunday",16.9,0,2
2021-08-01 17:21:55,414,0,"Sunday",16.9,0,2
2021-08-22 15:37:28,737,0,"Sunday",28.2,0,2
2021-08-15 18:29:32,1279,0,"Sunday",18.2,0,2
2021-08-22 15:38:39,1960,0,"Sunday",28.2,0,2
2021-09-19 07:56:06,1392,0,"Sunday",15.4,0,1
2021-09-12 09:04:44,394,0,"Sunday",19.1,0,1
2021-09-26 06:42:21,1026,0,"Sunday",16.7,0,1
2021-09-26 08:59:33,392,0,"Sunday",16.7,0,1
2021-09-19 09:49:42,749,0,"Sunday",15.4,0,1
2021-09-26 03:48:37,624,0,"Sunday",16.7,0,3
2021-09-05 22:02:21,379,0,"Sunday",19.5,13.6,3
2021-09-26 12:55:34,584,0,"Sunday",16.7,0,3
2021-09-19 14:45:30,933,0,"Sunday",15.4,0,3
2021-09-19 12:13:09,373,0,"Sunday",15.4,0,3
2021-09-19 17:03:54,1971,0,"Sunday",15.4,0,2
2021-09-05 18:57:51,529,0,"Sunday",19.5,13.6,2
2021-09-19 16:51:50,1451,0,"Sunday",15.4,0,2
2021-09-26 16:42:45,1253,0,"Sunday",16.7,0,2
2021-09-12 18:02:50,1693,0,"Sunday",19.1,0,2
2021-10-31 08:10:45,1084,0,"Sunday",9.6,37,1
2021-10-03 08:31:05,1067,0,"Sunday",13,0.7,1
2021-10-03 07:49:45,1512,0,"Sunday",13,0.7,1
2021-10-17 09:36:47,470,0,"Sunday",11.1,0.2,1
2021-10-10 08:16:27,841,0,"Sunday",16.2,0,1
2021-10-03 02:18:45,909,0,"Sunday",13,0.7,3
2021-10-10 01:40:55,5446,0,"Sunday",16.2,0,3
2021-10-17 14:39:40,1251,0,"Sunday",11.1,0.2,3
2021-10-31 04:51:48,453,0,"Sunday",9.6,37,3
2021-10-10 14:02:27,6438,0,"Sunday",16.2,0,3
2021-10-10 16:43:34,1732,0,"Sunday",16.2,0,2
2021-10-24 15:39:36,751,0,"Sunday",7.3,0,2
2021-10-03 15:15:11,1092,0,"Sunday",13,0.7,2
2021-10-10 17:08:44,2167,0,"Sunday",16.2,0,2
2021-10-24 18:26:15,173,0,"Sunday",7.3,0,2
2021-05-27 06:41:12,750,0,"Thursday",11.5,0,1
2021-05-13 08:37:28,803,0,"Thursday",13.4,0,1
2021-05-27 08:56:29,543,0,"Thursday",11.5,0,1
2021-05-20 09:43:03,1330,0,"Thursday",23.4,0,1
2021-05-06 08:06:30,747,0,"Thursday",10.2,0,1
2021-05-20 21:32:11,344,0,"Thursday",23.4,0,3
2021-05-06 11:47:11,625,0,"Thursday",10.2,0,3
2021-05-20 13:59:30,1006,0,"Thursday",23.4,0,3
2021-05-06 14:45:50,1662,0,"Thursday",10.2,0,3
2021-05-13 20:03:41,549,0,"Thursday",13.4,0,3
2021-05-27 16:29:38,466,0,"Thursday",11.5,0,2
2021-05-20 16:42:49,1022,0,"Thursday",23.4,0,2
2021-05-20 17:22:19,1107,0,"Thursday",23.4,0,2
2021-05-27 18:31:13,1041,0,"Thursday",11.5,0,2
2021-05-27 16:59:04,3248,0,"Thursday",11.5,0,2
2021-06-17 08:41:34,258,0,"Thursday",18.2,0,1
2021-06-17 07:36:16,473,0,"Thursday",18.2,0,1
2021-06-03 08:47:32,591,0,"Thursday",17.5,6.3,1
2021-06-17 09:58:45,750,0,"Thursday",18.2,0,1
2021-06-17 09:27:01,847,0,"Thursday",18.2,0,1
2021-06-24 01:17:23,753,0,"Thursday",20.4,0,3
2021-06-24 14:35:43,1826,0,"Thursday",20.4,0,3
2021-06-17 22:00:13,1131,0,"Thursday",18.2,0,3
2021-06-10 23:11:24,1053,0,"Thursday",18.5,0,3
2021-06-24 22:30:45,2008,0,"Thursday",20.4,0,3
2021-06-24 17:17:40,1661,0,"Thursday",20.4,0,2
2021-06-24 17:48:00,710,0,"Thursday",20.4,0,2
2021-06-03 16:03:37,404,0,"Thursday",17.5,6.3,2
2021-06-17 16:51:12,1386,0,"Thursday",18.2,0,2
2021-06-17 17:51:24,889,0,"Thursday",18.2,0,2
2021-07-15 09:51:52,665,0,"Thursday",25.3,3.2,1
2021-07-29 09:16:09,840,0,"Thursday",17.7,0.7,1
2021-07-22 07:48:05,850,0,"Thursday",19.6,0,1
2021-07-01 09:43:40,203,0,"Thursday",20.6,0,1
2021-07-08 06:56:38,310,0,"Thursday",17.2,16.1,1
2021-07-29 11:07:00,1299,0,"Thursday",17.7,0.7,3
2021-07-01 14:11:10,1774,0,"Thursday",20.6,0,3
2021-07-15 19:54:37,617,0,"Thursday",25.3,3.2,3
2021-07-29 12:09:28,368,0,"Thursday",17.7,0.7,3
2021-07-22 14:49:32,579,0,"Thursday",19.6,0,3
2021-07-01 15:25:58,2090,0,"Thursday",20.6,0,2
2021-07-15 18:24:08,905,0,"Thursday",25.3,3.2,2
2021-07-08 16:38:34,896,0,"Thursday",17.2,16.1,2
2021-07-22 15:25:51,1764,0,"Thursday",19.6,0,2
2021-07-15 17:52:51,128,0,"Thursday",25.3,3.2,2
2021-08-26 07:56:14,2143,0,"Thursday",27.6,0,1
2021-08-12 09:05:16,610,0,"Thursday",26.9,0,1
2021-08-26 09:29:13,250,0,"Thursday",27.6,0,1
2021-08-05 09:11:40,805,0,"Thursday",22.1,0,1
2021-08-26 06:51:44,441,0,"Thursday",27.6,0,1
2021-08-19 20:34:44,456,0,"Thursday",23.7,0.5,3
2021-08-05 00:30:52,768,0,"Thursday",22.1,0,3
2021-08-19 23:49:59,228,0,"Thursday",23.7,0.5,3
2021-08-19 11:44:23,1052,0,"Thursday",23.7,0.5,3
2021-08-05 00:46:24,2356,0,"Thursday",22.1,0,3
2021-08-26 16:45:34,492,0,"Thursday",27.6,0,2
2021-08-12 17:52:55,1161,0,"Thursday",26.9,0,2
2021-08-05 15:45:22,600,0,"Thursday",22.1,0,2
2021-08-26 16:56:42,1708,0,"Thursday",27.6,0,2
2021-08-26 18:52:09,630,0,"Thursday",27.6,0,2
2021-09-02 08:26:22,261,0,"Thursday",15.6,0,1
2021-09-30 07:05:07,545,0,"Thursday",11.3,0,1
2021-09-02 09:06:04,1168,0,"Thursday",15.6,0,1
2021-09-23 08:13:11,587,0,"Thursday",24.7,6.3,1
2021-09-23 08:52:56,675,0,"Thursday",24.7,6.3,1
2021-09-30 12:26:26,259,0,"Thursday",11.3,0,3
2021-09-02 22:28:25,687,0,"Thursday",15.6,0,3
2021-09-30 01:14:03,1994,0,"Thursday",11.3,0,3
2021-09-09 13:11:08,1057,0,"Thursday",19.5,1.6,3
2021-09-30 20:30:42,2486,0,"Thursday",11.3,0,3
2021-09-30 17:26:23,642,0,"Thursday",11.3,0,2
2021-09-16 18:13:15,587,0,"Thursday",16.9,0.2,2
2021-09-02 17:57:58,489,0,"Thursday",15.6,0,2
2021-09-02 18:56:59,688,0,"Thursday",15.6,0,2
2021-09-23 18:46:07,5941,0,"Thursday",24.7,6.3,2
2021-10-14 06:40:36,448,0,"Thursday",18.3,0,1
2021-10-21 08:53:44,326,0,"Thursday",11.7,5.8,1
2021-10-07 09:50:37,599,0,"Thursday",14.4,0,1
2021-10-14 08:17:32,734,0,"Thursday",18.3,0,1
2021-10-21 09:33:41,405,0,"Thursday",11.7,5.8,1
2021-10-28 14:20:36,1347,0,"Thursday",7.9,0,3
2021-10-14 00:57:29,442,0,"Thursday",18.3,0,3
2021-10-14 19:07:12,488,0,"Thursday",18.3,0,3
2021-10-14 22:51:58,1195,0,"Thursday",18.3,0,3
