"dep","dur","mem","wday","temp","prec","rushhour"
2021-07-23 17:03:30,2332,0,"Friday",21,0,2
2021-07-23 16:52:45,5247,0,"Friday",21,0,2
2021-07-02 16:48:40,346,0,"Friday",17.6,0,2
2021-07-23 18:05:16,814,0,"Friday",21,0,2
2021-07-09 17:32:52,894,0,"Friday",18.1,0,2
2021-08-06 06:50:50,301,0,"Friday",25.1,0.2,1
2021-08-13 09:11:29,909,0,"Friday",27,0.2,1
2021-08-20 09:43:53,1511,0,"Friday",25.9,0,1
2021-08-13 08:37:05,915,0,"Friday",27,0.2,1
2021-08-06 07:44:25,438,0,"Friday",25.1,0.2,1
2021-08-06 20:24:42,913,0,"Friday",25.1,0.2,3
2021-08-27 00:34:04,364,0,"Friday",21.2,0,3
2021-08-06 22:06:45,385,0,"Friday",25.1,0.2,3
2021-08-06 23:24:10,738,0,"Friday",25.1,0.2,3
2021-08-20 19:04:55,1281,0,"Friday",25.9,0,3
2021-08-13 16:51:23,769,0,"Friday",27,0.2,2
2021-08-27 17:26:37,312,0,"Friday",21.2,0,2
2021-08-27 17:57:26,453,0,"Friday",21.2,0,2
2021-08-13 18:32:37,1221,0,"Friday",27,0.2,2
2021-08-27 17:52:39,439,0,"Friday",21.2,0,2
2021-09-03 06:11:26,274,0,"Friday",18,0,1
2021-09-03 09:56:28,312,0,"Friday",18,0,1
2021-09-10 08:14:54,2956,0,"Friday",17.1,0.3,1
2021-09-17 08:38:05,1789,0,"Friday",19.8,0,1
2021-09-03 09:29:18,680,0,"Friday",18,0,1
2021-09-10 00:24:47,223,0,"Friday",17.1,0.3,3
2021-09-03 13:30:37,512,0,"Friday",18,0,3
2021-09-17 19:53:52,508,0,"Friday",19.8,0,3
2021-09-10 14:54:42,663,0,"Friday",17.1,0.3,3
2021-09-10 21:20:38,641,0,"Friday",17.1,0.3,3
2021-09-17 15:59:27,749,0,"Friday",19.8,0,2
2021-09-03 17:29:04,748,0,"Friday",18,0,2
2021-09-10 16:47:18,659,0,"Friday",17.1,0.3,2
2021-09-03 17:07:36,1797,0,"Friday",18,0,2
2021-09-10 18:45:45,610,0,"Friday",17.1,0.3,2
2021-10-15 08:48:56,389,0,"Friday",18.4,0,1
2021-10-01 07:13:02,484,0,"Friday",12.5,0,1
2021-10-15 08:47:08,581,0,"Friday",18.4,0,1
2021-10-15 09:53:21,764,0,"Friday",18.4,0,1
2021-10-22 08:21:39,496,0,"Friday",8.7,13.8,1
2021-10-15 19:10:14,1222,0,"Friday",18.4,0,3
2021-10-08 01:48:06,2464,0,"Friday",15.4,0,3
2021-10-22 21:38:24,450,0,"Friday",8.7,13.8,3
2021-10-01 01:13:58,973,0,"Friday",12.5,0,3
2021-10-01 21:08:35,668,0,"Friday",12.5,0,3
2021-10-22 17:39:26,319,0,"Friday",8.7,13.8,2
2021-10-08 18:24:06,607,0,"Friday",15.4,0,2
2021-10-08 18:40:41,1339,0,"Friday",15.4,0,2
2021-10-01 15:59:19,1421,0,"Friday",12.5,0,2
2021-10-29 18:56:19,1121,0,"Friday",7.8,0,2
2021-05-17 08:35:26,648,0,"Monday",17.9,0.2,1
2021-05-03 08:39:10,783,0,"Monday",7.6,0,1
2021-05-31 09:08:13,929,0,"Monday",15.7,0,1
2021-05-03 07:12:55,1114,0,"Monday",7.6,0,1
2021-05-31 09:38:02,836,0,"Monday",15.7,0,1
2021-05-31 19:49:16,671,0,"Monday",15.7,0,3
2021-05-24 14:03:45,1007,0,"Monday",14.4,0,3
2021-05-24 13:30:05,1571,0,"Monday",14.4,0,3
2021-05-31 23:24:18,634,0,"Monday",15.7,0,3
2021-05-17 20:04:38,1526,0,"Monday",17.9,0.2,3
2021-05-03 15:21:52,642,0,"Monday",7.6,0,2
2021-05-24 16:01:19,558,0,"Monday",14.4,0,2
2021-05-10 15:07:20,435,0,"Monday",11.4,0,2
2021-05-24 17:54:30,859,0,"Monday",14.4,0,2
2021-05-03 17:26:28,818,0,"Monday",7.6,0,2
2021-06-07 08:03:18,309,0,"Monday",27.6,0,1
2021-06-21 06:44:32,711,0,"Monday",24.1,2.9,1
2021-06-21 06:37:39,636,0,"Monday",24.1,2.9,1
2021-06-28 06:32:30,263,0,"Monday",27,2.3,1
2021-06-28 08:35:08,529,0,"Monday",27,2.3,1
2021-06-07 20:52:31,746,0,"Monday",27.6,0,3
2021-06-28 00:02:00,220,0,"Monday",27,2.3,3
2021-06-07 13:40:07,4103,0,"Monday",27.6,0,3
2021-06-14 00:25:55,2505,0,"Monday",20.6,7.8,3
2021-06-21 22:11:16,909,0,"Monday",24.1,2.9,3
2021-06-14 15:07:40,821,0,"Monday",20.6,7.8,2
2021-06-21 18:15:11,3607,0,"Monday",24.1,2.9,2
2021-06-14 16:46:31,1529,0,"Monday",20.6,7.8,2
2021-06-28 17:10:19,1193,0,"Monday",27,2.3,2
2021-06-14 17:19:50,1716,0,"Monday",20.6,7.8,2
2021-07-05 07:51:23,416,0,"Monday",20.2,0,1
2021-07-12 07:45:19,695,0,"Monday",23.1,0,1
2021-07-12 08:42:47,1455,0,"Monday",23.1,0,1
2021-07-05 08:52:30,306,0,"Monday",20.2,0,1
2021-07-26 09:16:05,487,0,"Monday",23.5,0,1
2021-07-12 14:27:24,1547,0,"Monday",23.1,0,3
2021-07-19 00:03:18,207,0,"Monday",23.3,0,3
2021-07-12 21:11:22,837,0,"Monday",23.1,0,3
2021-07-19 19:57:11,1765,0,"Monday",23.3,0,3
2021-07-05 20:49:00,783,0,"Monday",20.2,0,3
2021-07-12 18:02:25,1492,0,"Monday",23.1,0,2
2021-07-19 15:01:20,701,0,"Monday",23.3,0,2
2021-07-26 18:17:02,1482,0,"Monday",23.5,0,2
2021-07-05 18:50:17,748,0,"Monday",20.2,0,2
2021-07-12 16:06:51,267,0,"Monday",23.1,0,2
2021-08-02 08:39:42,974,0,"Monday",18.8,0,1
2021-08-23 09:55:36,700,0,"Monday",26.7,0,1
2021-08-09 08:28:35,1068,0,"Monday",25.2,0.2,1
2021-08-30 08:55:25,557,0,"Monday",24.8,5.3,1
2021-08-02 08:24:09,933,0,"Monday",18.8,0,1
2021-08-23 12:27:57,1332,0,"Monday",26.7,0,3
2021-08-23 01:34:44,228,0,"Monday",26.7,0,3
2021-08-09 19:09:01,169,0,"Monday",25.2,0.2,3
2021-08-09 14:55:35,651,0,"Monday",25.2,0.2,3
2021-08-16 20:26:28,1993,0,"Monday",19.5,0,3
2021-08-16 18:12:24,880,0,"Monday",19.5,0,2
2021-08-02 18:20:25,1492,0,"Monday",18.8,0,2
2021-08-16 18:24:15,300,0,"Monday",19.5,0,2
2021-08-02 16:36:44,1179,0,"Monday",18.8,0,2
2021-08-23 16:40:13,1714,0,"Monday",26.7,0,2
2021-09-06 08:56:19,1503,0,"Monday",17.4,6.3,1
2021-09-20 08:39:06,442,0,"Monday",17.3,0,1
2021-09-13 09:09:22,1035,0,"Monday",17.3,0.2,1
2021-09-13 09:02:00,786,0,"Monday",17.3,0.2,1
2021-09-06 09:19:03,631,0,"Monday",17.4,6.3,1
2021-09-06 10:52:53,776,0,"Monday",17.4,6.3,3
2021-09-20 23:28:46,694,0,"Monday",17.3,0,3
2021-09-06 01:44:21,206,0,"Monday",17.4,6.3,3
2021-09-13 10:40:51,2123,0,"Monday",17.3,0.2,3
2021-09-20 12:15:53,1076,0,"Monday",17.3,0,3
2021-09-06 15:17:20,291,0,"Monday",17.4,6.3,2
2021-09-06 17:22:46,1740,0,"Monday",17.4,6.3,2
2021-09-06 17:47:59,1383,0,"Monday",17.4,6.3,2
2021-09-20 16:58:49,1727,0,"Monday",17.3,0,2
2021-09-13 17:10:51,614,0,"Monday",17.3,0.2,2
2021-10-18 07:32:19,437,0,"Monday",9.7,0.7,1
2021-10-11 09:20:52,761,0,"Monday",18.4,0,1
2021-10-25 08:32:37,466,0,"Monday",6.5,0.5,1
2021-10-04 08:35:51,314,0,"Monday",12.2,0,1
2021-10-18 08:22:41,599,0,"Monday",9.7,0.7,1
2021-10-04 22:12:36,618,0,"Monday",12.2,0,3
2021-10-04 19:22:57,2110,0,"Monday",12.2,0,3
2021-10-18 19:46:23,568,0,"Monday",9.7,0.7,3
2021-10-11 20:17:29,507,0,"Monday",18.4,0,3
2021-10-11 03:25:09,2299,0,"Monday",18.4,0,3
2021-10-04 15:09:26,232,0,"Monday",12.2,0,2
2021-10-11 15:25:58,988,0,"Monday",18.4,0,2
2021-10-11 17:30:33,4434,0,"Monday",18.4,0,2
2021-10-04 17:59:27,5531,0,"Monday",12.2,0,2
2021-10-11 18:25:53,718,0,"Monday",18.4,0,2
2021-05-22 08:44:38,1082,0,"Saturday",23.6,0.3,1
2021-05-22 09:40:25,1766,0,"Saturday",23.6,0.3,1
2021-05-15 09:14:42,346,0,"Saturday",17.7,0.2,1
2021-05-22 09:16:35,1286,0,"Saturday",23.6,0.3,1
2021-05-15 09:26:06,579,0,"Saturday",17.7,0.2,1
2021-05-22 10:00:57,1653,0,"Saturday",23.6,0.3,3
2021-05-29 13:20:23,709,0,"Saturday",11.4,0,3
2021-05-29 00:18:54,3330,0,"Saturday",11.4,0,3
2021-05-15 20:56:04,3157,0,"Saturday",17.7,0.2,3
2021-05-08 13:49:01,5908,0,"Saturday",11.7,0,3
2021-05-29 16:00:14,273,0,"Saturday",11.4,0,2
2021-05-22 17:45:00,2491,0,"Saturday",23.6,0.3,2
2021-05-22 15:58:28,1207,0,"Saturday",23.6,0.3,2
2021-05-29 17:18:12,1797,0,"Saturday",11.4,0,2
2021-05-29 16:38:37,1361,0,"Saturday",11.4,0,2
2021-06-19 08:06:46,3328,0,"Saturday",20.7,1.9,1
2021-06-05 08:04:47,891,0,"Saturday",22.4,14.2,1
2021-06-05 06:50:33,3277,0,"Saturday",22.4,14.2,1
2021-06-12 09:21:50,298,0,"Saturday",19.3,0,1
2021-06-19 08:37:29,334,0,"Saturday",20.7,1.9,1
2021-06-05 12:15:26,559,0,"Saturday",22.4,14.2,3
2021-06-19 14:18:56,1455,0,"Saturday",20.7,1.9,3
2021-06-26 21:12:24,489,0,"Saturday",21.4,20.8,3
2021-06-12 22:12:54,633,0,"Saturday",19.3,0,3
2021-06-12 23:07:18,879,0,"Saturday",19.3,0,3
2021-06-05 16:07:44,923,0,"Saturday",22.4,14.2,2
2021-06-12 16:36:17,969,0,"Saturday",19.3,0,2
2021-06-05 15:40:58,1588,0,"Saturday",22.4,14.2,2
2021-06-12 16:00:39,1005,0,"Saturday",19.3,0,2
2021-06-12 16:36:41,3782,0,"Saturday",19.3,0,2
2021-07-17 07:27:54,448,0,"Saturday",21.7,0,1
2021-07-10 09:50:24,1294,0,"Saturday",19,0,1
2021-07-31 08:10:42,286,0,"Saturday",17.9,0,1
2021-07-10 09:46:34,1181,0,"Saturday",19,0,1
2021-07-10 08:55:43,410,0,"Saturday",19,0,1
2021-07-10 12:51:24,681,0,"Saturday",19,0,3
2021-07-24 22:47:50,399,0,"Saturday",21.9,0.6,3
2021-07-24 20:12:38,2753,0,"Saturday",21.9,0.6,3
2021-07-17 23:06:37,1511,0,"Saturday",21.7,0,3
2021-07-24 11:29:05,5337,0,"Saturday",21.9,0.6,3
2021-07-10 15:37:18,332,0,"Saturday",19,0,2
2021-07-31 18:21:35,2538,0,"Saturday",17.9,0,2
2021-07-24 17:48:32,112,0,"Saturday",21.9,0.6,2
2021-07-24 16:28:05,1418,0,"Saturday",21.9,0.6,2
2021-07-17 15:16:12,1614,0,"Saturday",21.7,0,2
2021-08-14 09:54:32,1040,0,"Saturday",20.9,0.2,1
2021-08-28 09:50:49,1773,0,"Saturday",18.9,0,1
2021-08-21 07:44:27,1133,0,"Saturday",27.5,0,1
2021-08-28 07:51:57,734,0,"Saturday",18.9,0,1
2021-08-07 09:08:10,1132,0,"Saturday",23.6,0.8,1
2021-08-14 13:55:17,433,0,"Saturday",20.9,0.2,3
2021-08-21 11:35:05,707,0,"Saturday",27.5,0,3
2021-08-14 12:09:15,1560,0,"Saturday",20.9,0.2,3
2021-08-21 10:07:58,829,0,"Saturday",27.5,0,3
2021-08-14 00:20:25,897,0,"Saturday",20.9,0.2,3
2021-08-14 16:12:22,556,0,"Saturday",20.9,0.2,2
2021-08-14 16:49:42,1142,0,"Saturday",20.9,0.2,2
2021-08-14 17:21:00,2651,0,"Saturday",20.9,0.2,2
2021-08-28 16:55:04,4593,0,"Saturday",18.9,0,2
2021-08-21 17:31:39,1197,0,"Saturday",27.5,0,2
2021-09-11 09:20:18,660,0,"Saturday",18.4,0,1
2021-09-04 08:02:10,356,0,"Saturday",19,0,1
2021-09-25 09:52:08,703,0,"Saturday",16.7,0,1
2021-09-18 09:27:33,1133,0,"Saturday",18.7,0,1
2021-09-11 09:06:40,1047,0,"Saturday",18.4,0,1
2021-09-18 20:36:52,629,0,"Saturday",18.7,0,3
2021-09-04 12:40:52,5134,0,"Saturday",19,0,3
2021-09-18 19:37:14,1811,0,"Saturday",18.7,0,3
2021-09-18 11:00:03,3018,0,"Saturday",18.7,0,3
2021-09-11 14:35:35,926,0,"Saturday",18.4,0,3
2021-09-25 16:35:31,914,0,"Saturday",16.7,0,2
2021-09-18 18:05:22,528,0,"Saturday",18.7,0,2
2021-09-18 17:46:37,1281,0,"Saturday",18.7,0,2
2021-09-04 18:34:57,2115,0,"Saturday",19,0,2
2021-09-04 15:29:50,838,0,"Saturday",19,0,2
2021-10-09 08:32:03,1017,0,"Saturday",16,0,1
2021-10-02 08:42:09,306,0,"Saturday",11.9,11.4,1
2021-10-02 07:13:30,1393,0,"Saturday",11.9,11.4,1
2021-10-16 09:55:34,401,0,"Saturday",15.8,18.7,1
2021-10-02 06:18:20,190,0,"Saturday",11.9,11.4,1
2021-10-23 01:44:53,790,0,"Saturday",4.9,0,3
2021-10-09 00:59:59,1517,0,"Saturday",16,0,3
2021-10-09 13:59:58,455,0,"Saturday",16,0,3
2021-10-23 00:17:46,660,0,"Saturday",4.9,0,3
2021-10-16 19:16:19,361,0,"Saturday",15.8,18.7,3
2021-10-09 15:34:05,1771,0,"Saturday",16,0,2
2021-10-09 17:45:08,999,0,"Saturday",16,0,2
2021-10-30 16:20:20,2215,0,"Saturday",8.2,11.6,2
2021-10-23 15:22:30,252,0,"Saturday",4.9,0,2
2021-10-09 17:31:46,2107,0,"Saturday",16,0,2
2021-05-09 09:43:12,738,0,"Sunday",11.4,0,1
2021-05-09 09:48:13,700,0,"Sunday",11.4,0,1
2021-05-09 09:49:40,544,0,"Sunday",11.4,0,1
2021-05-30 09:19:17,968,0,"Sunday",13.6,0.9,1
2021-05-23 08:40:21,684,0,"Sunday",15.8,0.5,1
2021-05-09 14:58:10,1947,0,"Sunday",11.4,0,3
2021-05-30 02:25:20,650,0,"Sunday",13.6,0.9,3
2021-05-23 13:34:52,2358,0,"Sunday",15.8,0.5,3
2021-05-16 19:30:48,808,0,"Sunday",15.8,0.3,3
2021-05-09 14:19:30,1599,0,"Sunday",11.4,0,3
2021-05-16 17:37:03,1408,0,"Sunday",15.8,0.3,2
2021-05-02 17:17:02,818,0,"Sunday",10,0,2
2021-05-16 17:57:12,2926,0,"Sunday",15.8,0.3,2
2021-05-23 16:35:12,925,0,"Sunday",15.8,0.5,2
2021-05-09 18:02:24,2038,0,"Sunday",11.4,0,2
2021-06-20 09:23:44,2080,0,"Sunday",21.8,0,1
2021-06-20 09:35:04,536,0,"Sunday",21.8,0,1
2021-06-13 06:28:46,409,0,"Sunday",21.6,2.8,1
2021-06-20 08:32:48,1225,0,"Sunday",21.8,0,1
2021-06-20 09:20:41,1788,0,"Sunday",21.8,0,1
2021-06-06 11:09:23,1079,0,"Sunday",24.5,0,3
2021-06-13 14:23:12,587,0,"Sunday",21.6,2.8,3
2021-06-20 02:18:35,2719,0,"Sunday",21.8,0,3
2021-06-13 11:39:48,669,0,"Sunday",21.6,2.8,3
2021-06-13 00:47:20,918,0,"Sunday",21.6,2.8,3
2021-06-20 15:27:04,1067,0,"Sunday",21.8,0,2
2021-06-13 18:39:15,1365,0,"Sunday",21.6,2.8,2
2021-06-20 18:31:40,1357,0,"Sunday",21.8,0,2
2021-06-27 16:40:49,617,0,"Sunday",26.9,0,2
2021-06-06 18:45:53,1754,0,"Sunday",24.5,0,2
2021-07-04 09:47:02,792,0,"Sunday",18.4,0,1
2021-07-18 09:02:14,500,0,"Sunday",21.8,0,1
2021-07-04 09:51:47,541,0,"Sunday",18.4,0,1
2021-07-11 08:21:48,1932,0,"Sunday",21,0,1
2021-07-04 08:12:30,764,0,"Sunday",18.4,0,1
2021-07-18 20:15:59,1005,0,"Sunday",21.8,0,3
2021-07-18 20:18:11,1516,0,"Sunday",21.8,0,3
2021-07-11 01:11:15,370,0,"Sunday",21,0,3
2021-07-25 12:23:15,1280,0,"Sunday",22.8,13.9,3
2021-07-11 02:02:04,504,0,"Sunday",21,0,3
2021-07-25 17:48:36,2215,0,"Sunday",22.8,13.9,2
2021-07-04 15:43:30,1165,0,"Sunday",18.4,0,2
2021-07-18 17:17:04,1839,0,"Sunday",21.8,0,2
2021-07-04 16:06:13,508,0,"Sunday",18.4,0,2
2021-07-18 17:55:31,892,0,"Sunday",21.8,0,2
2021-08-08 09:25:41,827,0,"Sunday",24,0,1
2021-08-15 08:11:10,284,0,"Sunday",18.2,0,1
2021-08-22 07:48:22,900,0,"Sunday",28.2,0,1
2021-08-22 09:43:28,3465,0,"Sunday",28.2,0,1
2021-08-08 09:26:59,846,0,"Sunday",24,0,1
2021-08-22 02:20:08,989,0,"Sunday",28.2,0,3
2021-08-08 12:11:46,1410,0,"Sunday",24,0,3
2021-08-08 02:17:22,1769,0,"Sunday",24,0,3
2021-08-08 12:25:39,4254,0,"Sunday",24,0,3
2021-08-22 01:50:39,718,0,"Sunday",28.2,0,3
2021-08-01 15:49:37,1290,0,"Sunday",16.9,0,2
2021-08-29 16:51:04,587,0,"Sunday",19.3,6.5,2
2021-08-15 17:41:46,937,0,"Sunday",18.2,0,2
2021-08-01 17:11:25,1225,0,"Sunday",16.9,0,2
2021-08-01 17:02:03,3262,0,"Sunday",16.9,0,2
2021-09-19 08:33:07,909,0,"Sunday",15.4,0,1
2021-09-12 09:39:47,1049,0,"Sunday",19.1,0,1
2021-09-12 09:20:34,1121,0,"Sunday",19.1,0,1
2021-09-19 06:23:08,339,0,"Sunday",15.4,0,1
2021-09-19 09:00:14,397,0,"Sunday",15.4,0,1
2021-09-26 14:34:15,611,0,"Sunday",16.7,0,3
2021-09-12 10:23:13,1908,0,"Sunday",19.1,0,3
2021-09-26 14:07:44,1085,0,"Sunday",16.7,0,3
2021-09-26 21:05:22,602,0,"Sunday",16.7,0,3
2021-09-05 14:31:07,544,0,"Sunday",19.5,13.6,3
2021-09-26 18:04:03,861,0,"Sunday",16.7,0,2
2021-09-19 18:08:54,755,0,"Sunday",15.4,0,2
2021-09-05 18:22:55,509,0,"Sunday",19.5,13.6,2
2021-09-19 15:12:24,1178,0,"Sunday",15.4,0,2
2021-09-19 16:50:18,508,0,"Sunday",15.4,0,2
2021-10-17 09:39:32,1371,0,"Sunday",11.1,0.2,1
2021-10-10 06:46:21,331,0,"Sunday",16.2,0,1
2021-10-03 06:16:21,437,0,"Sunday",13,0.7,1
2021-10-10 07:27:37,908,0,"Sunday",16.2,0,1
2021-10-03 09:55:47,975,0,"Sunday",13,0.7,1
2021-10-03 14:42:02,944,0,"Sunday",13,0.7,3
2021-10-24 20:47:04,285,0,"Sunday",7.3,0,3
2021-10-17 11:19:54,809,0,"Sunday",11.1,0.2,3
2021-10-17 00:30:09,1261,0,"Sunday",11.1,0.2,3
2021-10-10 01:45:33,478,0,"Sunday",16.2,0,3
2021-10-10 17:03:06,1346,0,"Sunday",16.2,0,2
2021-10-03 18:13:27,815,0,"Sunday",13,0.7,2
2021-10-10 18:19:52,1145,0,"Sunday",16.2,0,2
2021-10-03 15:35:20,535,0,"Sunday",13,0.7,2
2021-10-17 15:24:28,1463,0,"Sunday",11.1,0.2,2
2021-05-20 09:43:20,1342,0,"Thursday",23.4,0,1
2021-05-13 07:08:29,312,0,"Thursday",13.4,0,1
2021-05-27 09:15:37,549,0,"Thursday",11.5,0,1
2021-05-13 09:29:37,1634,0,"Thursday",13.4,0,1
2021-05-13 08:30:32,929,0,"Thursday",13.4,0,1
2021-05-06 12:18:12,317,0,"Thursday",10.2,0,3
2021-05-20 14:18:28,1948,0,"Thursday",23.4,0,3
2021-05-27 20:26:21,1092,0,"Thursday",11.5,0,3
2021-05-13 20:55:12,547,0,"Thursday",13.4,0,3
2021-05-20 10:10:05,611,0,"Thursday",23.4,0,3
2021-05-27 16:14:20,758,0,"Thursday",11.5,0,2
2021-05-13 18:26:34,834,0,"Thursday",13.4,0,2
2021-05-20 17:53:24,544,0,"Thursday",23.4,0,2
2021-05-06 18:52:30,2728,0,"Thursday",10.2,0,2
2021-05-20 17:43:05,875,0,"Thursday",23.4,0,2
2021-06-10 08:09:58,545,0,"Thursday",18.5,0,1
2021-06-24 08:33:00,711,0,"Thursday",20.4,0,1
2021-06-17 08:23:43,774,0,"Thursday",18.2,0,1
2021-06-03 09:26:27,329,0,"Thursday",17.5,6.3,1
2021-06-24 09:54:25,418,0,"Thursday",20.4,0,1
2021-06-24 11:54:32,363,0,"Thursday",20.4,0,3
2021-06-10 21:18:44,863,0,"Thursday",18.5,0,3
2021-06-17 13:39:46,1325,0,"Thursday",18.2,0,3
2021-06-24 10:33:39,320,0,"Thursday",20.4,0,3
2021-06-24 05:54:58,867,0,"Thursday",20.4,0,3
2021-06-24 18:00:06,1315,0,"Thursday",20.4,0,2
2021-06-10 17:51:42,225,0,"Thursday",18.5,0,2
2021-06-17 17:07:29,631,0,"Thursday",18.2,0,2
2021-06-17 17:20:22,3776,0,"Thursday",18.2,0,2
2021-06-24 18:35:55,586,0,"Thursday",20.4,0,2
2021-07-15 08:54:14,1102,0,"Thursday",25.3,3.2,1
2021-07-01 08:16:03,596,0,"Thursday",20.6,0,1
2021-07-22 09:10:54,615,0,"Thursday",19.6,0,1
2021-07-15 07:36:47,941,0,"Thursday",25.3,3.2,1
2021-07-22 09:01:28,348,0,"Thursday",19.6,0,1
2021-07-22 19:50:54,318,0,"Thursday",19.6,0,3
2021-07-22 23:41:59,518,0,"Thursday",19.6,0,3
2021-07-01 11:34:25,4085,0,"Thursday",20.6,0,3
2021-07-01 11:52:57,1693,0,"Thursday",20.6,0,3
2021-07-01 10:54:07,2181,0,"Thursday",20.6,0,3
2021-07-15 18:07:31,975,0,"Thursday",25.3,3.2,2
2021-07-29 18:50:14,1630,0,"Thursday",17.7,0.7,2
2021-07-15 18:01:00,499,0,"Thursday",25.3,3.2,2
2021-07-08 15:20:57,355,0,"Thursday",17.2,16.1,2
2021-07-29 17:47:32,594,0,"Thursday",17.7,0.7,2
2021-08-19 08:37:07,1281,0,"Thursday",23.7,0.5,1
2021-08-05 08:43:29,529,0,"Thursday",22.1,0,1
2021-08-26 08:41:48,447,0,"Thursday",27.6,0,1
2021-08-12 09:09:25,306,0,"Thursday",26.9,0,1
2021-08-19 09:08:36,663,0,"Thursday",23.7,0.5,1
2021-08-19 00:41:35,975,0,"Thursday",23.7,0.5,3
2021-08-26 23:29:06,760,0,"Thursday",27.6,0,3
2021-08-26 02:29:16,5837,0,"Thursday",27.6,0,3
2021-08-05 13:26:46,1217,0,"Thursday",22.1,0,3
2021-08-05 20:25:41,1250,0,"Thursday",22.1,0,3
2021-08-26 18:04:13,568,0,"Thursday",27.6,0,2
2021-08-12 17:48:58,716,0,"Thursday",26.9,0,2
2021-08-19 17:24:30,678,0,"Thursday",23.7,0.5,2
2021-08-19 17:44:40,750,0,"Thursday",23.7,0.5,2
2021-08-26 16:34:15,1100,0,"Thursday",27.6,0,2
2021-09-16 08:25:27,253,0,"Thursday",16.9,0.2,1
2021-09-02 06:01:53,520,0,"Thursday",15.6,0,1
2021-09-16 09:05:32,1248,0,"Thursday",16.9,0.2,1
2021-09-23 08:42:44,846,0,"Thursday",24.7,6.3,1
2021-09-02 07:42:22,433,0,"Thursday",15.6,0,1
2021-09-23 21:10:00,1112,0,"Thursday",24.7,6.3,3
2021-09-30 14:07:38,665,0,"Thursday",11.3,0,3
2021-09-30 12:17:03,5581,0,"Thursday",11.3,0,3
2021-09-09 23:06:17,798,0,"Thursday",19.5,1.6,3
2021-09-30 21:01:25,285,0,"Thursday",11.3,0,3
2021-09-23 17:52:30,520,0,"Thursday",24.7,6.3,2
2021-09-23 16:54:50,888,0,"Thursday",24.7,6.3,2
2021-09-23 18:46:48,79,0,"Thursday",24.7,6.3,2
2021-09-02 17:00:08,944,0,"Thursday",15.6,0,2
2021-09-30 18:43:40,548,0,"Thursday",11.3,0,2
2021-10-07 07:09:41,680,0,"Thursday",14.4,0,1
2021-10-21 09:45:53,289,0,"Thursday",11.7,5.8,1
2021-10-07 08:39:34,385,0,"Thursday",14.4,0,1
2021-10-07 07:42:29,2319,0,"Thursday",14.4,0,1
2021-10-07 08:45:27,1279,0,"Thursday",14.4,0,1
2021-10-07 13:50:11,1173,0,"Thursday",14.4,0,3
2021-10-07 20:53:31,687,0,"Thursday",14.4,0,3
2021-10-07 19:22:00,228,0,"Thursday",14.4,0,3
2021-10-28 11:03:48,666,0,"Thursday",7.9,0,3
