"dep","dur","mem","wday","temp","prec","rushhour"
2021-10-01 08:47:57,678,0,"Friday",12.5,0,1
2021-10-15 08:39:59,1220,0,"Friday",18.4,0,1
2021-10-01 11:47:26,383,0,"Friday",12.5,0,3
2021-10-29 02:07:44,3193,0,"Friday",7.8,0,3
2021-10-01 02:44:09,837,0,"Friday",12.5,0,3
2021-10-15 12:28:51,650,0,"Friday",18.4,0,3
2021-10-22 19:07:38,343,0,"Friday",8.7,13.8,3
2021-10-29 16:53:36,976,0,"Friday",7.8,0,2
2021-10-01 18:30:57,437,0,"Friday",12.5,0,2
2021-10-01 17:31:27,1811,0,"Friday",12.5,0,2
2021-10-15 16:53:38,2265,0,"Friday",18.4,0,2
2021-10-01 17:20:35,1464,0,"Friday",12.5,0,2
2021-05-10 07:59:38,1036,0,"Monday",11.4,0,1
2021-05-10 08:14:48,553,0,"Monday",11.4,0,1
2021-05-03 06:27:08,770,0,"Monday",7.6,0,1
2021-05-17 08:57:18,2082,0,"Monday",17.9,0.2,1
2021-05-24 06:35:41,1054,0,"Monday",14.4,0,1
2021-05-24 14:04:32,1844,0,"Monday",14.4,0,3
2021-05-24 20:32:06,1809,0,"Monday",14.4,0,3
2021-05-03 14:43:49,2278,0,"Monday",7.6,0,3
2021-05-24 10:39:37,1988,0,"Monday",14.4,0,3
2021-05-24 21:01:25,647,0,"Monday",14.4,0,3
2021-05-24 15:24:07,2308,0,"Monday",14.4,0,2
2021-05-10 17:59:40,1682,0,"Monday",11.4,0,2
2021-05-31 17:21:14,496,0,"Monday",15.7,0,2
2021-05-24 17:09:03,3475,0,"Monday",14.4,0,2
2021-05-24 15:21:23,1795,0,"Monday",14.4,0,2
2021-06-21 07:15:32,700,0,"Monday",24.1,2.9,1
2021-06-14 06:46:16,553,0,"Monday",20.6,7.8,1
2021-06-07 08:02:19,1934,0,"Monday",27.6,0,1
2021-06-28 06:25:01,949,0,"Monday",27,2.3,1
2021-06-07 06:50:49,199,0,"Monday",27.6,0,1
2021-06-28 14:43:57,491,0,"Monday",27,2.3,3
2021-06-07 00:16:15,789,0,"Monday",27.6,0,3
2021-06-07 23:05:58,370,0,"Monday",27.6,0,3
2021-06-14 20:53:16,1289,0,"Monday",20.6,7.8,3
2021-06-14 12:01:16,1274,0,"Monday",20.6,7.8,3
2021-06-21 16:50:24,4312,0,"Monday",24.1,2.9,2
2021-06-14 18:18:55,144,0,"Monday",20.6,7.8,2
2021-06-21 17:25:16,352,0,"Monday",24.1,2.9,2
2021-06-07 18:48:51,272,0,"Monday",27.6,0,2
2021-06-14 17:26:47,594,0,"Monday",20.6,7.8,2
2021-07-19 06:41:04,1658,0,"Monday",23.3,0,1
2021-07-26 08:15:48,599,0,"Monday",23.5,0,1
2021-07-19 09:23:11,846,0,"Monday",23.3,0,1
2021-07-05 08:59:50,272,0,"Monday",20.2,0,1
2021-07-26 06:33:56,440,0,"Monday",23.5,0,1
2021-07-19 11:57:42,518,0,"Monday",23.3,0,3
2021-07-26 23:32:30,1238,0,"Monday",23.5,0,3
2021-07-26 21:37:31,455,0,"Monday",23.5,0,3
2021-07-19 21:31:37,1290,0,"Monday",23.3,0,3
2021-07-26 10:50:22,2759,0,"Monday",23.5,0,3
2021-07-05 18:07:52,698,0,"Monday",20.2,0,2
2021-07-26 16:56:20,915,0,"Monday",23.5,0,2
2021-07-26 16:02:26,935,0,"Monday",23.5,0,2
2021-07-19 15:16:53,1552,0,"Monday",23.3,0,2
2021-07-19 16:34:45,686,0,"Monday",23.3,0,2
2021-08-02 06:18:32,559,0,"Monday",18.8,0,1
2021-08-09 09:35:36,897,0,"Monday",25.2,0.2,1
2021-08-30 08:16:28,385,0,"Monday",24.8,5.3,1
2021-08-30 07:32:53,1310,0,"Monday",24.8,5.3,1
2021-08-23 08:51:20,889,0,"Monday",26.7,0,1
2021-08-02 20:08:09,521,0,"Monday",18.8,0,3
2021-08-16 02:19:18,760,0,"Monday",19.5,0,3
2021-08-02 23:32:21,182,0,"Monday",18.8,0,3
2021-08-23 23:02:45,1046,0,"Monday",26.7,0,3
2021-08-02 13:26:58,881,0,"Monday",18.8,0,3
2021-08-16 18:10:08,838,0,"Monday",19.5,0,2
2021-08-30 18:33:22,973,0,"Monday",24.8,5.3,2
2021-08-30 16:31:08,5177,0,"Monday",24.8,5.3,2
2021-08-23 16:26:00,190,0,"Monday",26.7,0,2
2021-08-23 16:35:04,327,0,"Monday",26.7,0,2
2021-09-13 08:40:28,1239,0,"Monday",17.3,0.2,1
2021-09-13 09:17:18,354,0,"Monday",17.3,0.2,1
2021-09-20 08:41:23,433,0,"Monday",17.3,0,1
2021-09-13 07:04:13,555,0,"Monday",17.3,0.2,1
2021-09-13 07:31:59,922,0,"Monday",17.3,0.2,1
2021-09-13 10:20:35,324,0,"Monday",17.3,0.2,3
2021-09-20 02:46:41,803,0,"Monday",17.3,0,3
2021-09-27 22:56:19,633,0,"Monday",13.6,3.1,3
2021-09-06 19:42:39,1333,0,"Monday",17.4,6.3,3
2021-09-13 22:11:04,503,0,"Monday",17.3,0.2,3
2021-09-13 18:24:41,472,0,"Monday",17.3,0.2,2
2021-09-06 15:36:10,550,0,"Monday",17.4,6.3,2
2021-09-13 16:48:31,1395,0,"Monday",17.3,0.2,2
2021-09-20 16:05:49,658,0,"Monday",17.3,0,2
2021-09-06 18:01:45,892,0,"Monday",17.4,6.3,2
2021-10-11 09:30:05,567,0,"Monday",18.4,0,1
2021-10-11 09:50:10,148,0,"Monday",18.4,0,1
2021-10-04 08:40:46,368,0,"Monday",12.2,0,1
2021-10-04 08:55:19,489,0,"Monday",12.2,0,1
2021-10-11 07:56:21,486,0,"Monday",18.4,0,1
2021-10-04 14:41:59,4294,0,"Monday",12.2,0,3
2021-10-11 14:44:02,228,0,"Monday",18.4,0,3
2021-10-18 23:16:54,817,0,"Monday",9.7,0.7,3
2021-10-18 11:42:41,576,0,"Monday",9.7,0.7,3
2021-10-11 11:04:14,1011,0,"Monday",18.4,0,3
2021-10-11 17:06:48,988,0,"Monday",18.4,0,2
2021-10-11 15:02:31,2949,0,"Monday",18.4,0,2
2021-10-11 16:44:23,440,0,"Monday",18.4,0,2
2021-10-04 17:40:28,520,0,"Monday",12.2,0,2
2021-10-18 18:13:00,1050,0,"Monday",9.7,0.7,2
2021-05-22 08:58:35,3971,0,"Saturday",23.6,0.3,1
2021-05-22 06:17:48,2671,0,"Saturday",23.6,0.3,1
2021-05-08 06:31:01,285,0,"Saturday",11.7,0,1
2021-05-29 08:19:52,428,0,"Saturday",11.4,0,1
2021-05-29 08:44:35,1088,0,"Saturday",11.4,0,1
2021-05-08 14:22:16,1349,0,"Saturday",11.7,0,3
2021-05-01 22:44:15,834,0,"Saturday",5.9,0,3
2021-05-08 14:24:44,1894,0,"Saturday",11.7,0,3
2021-05-29 22:31:37,853,0,"Saturday",11.4,0,3
2021-05-22 19:08:17,169,0,"Saturday",23.6,0.3,3
2021-05-15 17:33:46,1397,0,"Saturday",17.7,0.2,2
2021-05-01 16:49:30,1344,0,"Saturday",5.9,0,2
2021-05-15 15:13:37,965,0,"Saturday",17.7,0.2,2
2021-05-15 15:32:38,1256,0,"Saturday",17.7,0.2,2
2021-05-22 16:26:02,974,0,"Saturday",23.6,0.3,2
2021-06-12 09:36:01,1193,0,"Saturday",19.3,0,1
2021-06-05 09:54:42,291,0,"Saturday",22.4,14.2,1
2021-06-19 08:50:37,383,0,"Saturday",20.7,1.9,1
2021-06-19 06:14:16,1289,0,"Saturday",20.7,1.9,1
2021-06-12 09:39:18,644,0,"Saturday",19.3,0,1
2021-06-19 19:38:31,486,0,"Saturday",20.7,1.9,3
2021-06-19 14:27:54,1588,0,"Saturday",20.7,1.9,3
2021-06-12 21:11:45,545,0,"Saturday",19.3,0,3
2021-06-12 20:23:54,678,0,"Saturday",19.3,0,3
2021-06-12 01:04:52,238,0,"Saturday",19.3,0,3
2021-06-19 15:48:51,1509,0,"Saturday",20.7,1.9,2
2021-06-26 18:16:32,572,0,"Saturday",21.4,20.8,2
2021-06-19 17:49:58,420,0,"Saturday",20.7,1.9,2
2021-06-05 15:28:15,938,0,"Saturday",22.4,14.2,2
2021-06-05 16:54:30,1361,0,"Saturday",22.4,14.2,2
2021-07-10 09:03:07,1459,0,"Saturday",19,0,1
2021-07-24 08:52:04,1048,0,"Saturday",21.9,0.6,1
2021-07-03 08:35:44,1009,0,"Saturday",16.5,0,1
2021-07-24 08:56:46,1842,0,"Saturday",21.9,0.6,1
2021-07-24 09:11:36,507,0,"Saturday",21.9,0.6,1
2021-07-10 00:23:54,1711,0,"Saturday",19,0,3
2021-07-17 21:15:26,281,0,"Saturday",21.7,0,3
2021-07-31 00:36:54,2259,0,"Saturday",17.9,0,3
2021-07-17 20:46:54,471,0,"Saturday",21.7,0,3
2021-07-17 20:59:55,1439,0,"Saturday",21.7,0,3
2021-07-17 16:53:45,1581,0,"Saturday",21.7,0,2
2021-07-10 18:35:52,942,0,"Saturday",19,0,2
2021-07-10 15:46:08,2485,0,"Saturday",19,0,2
2021-07-24 18:32:17,4485,0,"Saturday",21.9,0.6,2
2021-07-31 15:57:33,1506,0,"Saturday",17.9,0,2
2021-08-14 09:51:34,1575,0,"Saturday",20.9,0.2,1
2021-08-21 06:17:14,381,0,"Saturday",27.5,0,1
2021-08-21 09:44:41,508,0,"Saturday",27.5,0,1
2021-08-28 09:51:16,268,0,"Saturday",18.9,0,1
2021-08-07 08:50:19,1370,0,"Saturday",23.6,0.8,1
2021-08-21 00:18:19,1289,0,"Saturday",27.5,0,3
2021-08-21 11:45:03,479,0,"Saturday",27.5,0,3
2021-08-21 19:04:56,859,0,"Saturday",27.5,0,3
2021-08-21 13:49:38,3311,0,"Saturday",27.5,0,3
2021-08-21 11:31:56,1163,0,"Saturday",27.5,0,3
2021-08-28 15:04:44,548,0,"Saturday",18.9,0,2
2021-08-28 18:27:13,894,0,"Saturday",18.9,0,2
2021-08-14 17:13:34,755,0,"Saturday",20.9,0.2,2
2021-08-14 16:49:42,1142,0,"Saturday",20.9,0.2,2
2021-08-14 18:50:36,600,0,"Saturday",20.9,0.2,2
2021-09-25 07:09:42,473,0,"Saturday",16.7,0,1
2021-09-25 07:59:33,2332,0,"Saturday",16.7,0,1
2021-09-18 09:59:41,477,0,"Saturday",18.7,0,1
2021-09-04 08:55:05,412,0,"Saturday",19,0,1
2021-09-18 09:47:10,482,0,"Saturday",18.7,0,1
2021-09-25 12:49:51,660,0,"Saturday",16.7,0,3
2021-09-18 14:48:28,306,0,"Saturday",18.7,0,3
2021-09-04 03:01:15,1098,0,"Saturday",19,0,3
2021-09-18 23:15:55,2472,0,"Saturday",18.7,0,3
2021-09-04 22:39:30,6969,0,"Saturday",19,0,3
2021-09-18 16:39:46,371,0,"Saturday",18.7,0,2
2021-09-18 15:20:38,2236,0,"Saturday",18.7,0,2
2021-09-25 17:15:24,1156,0,"Saturday",16.7,0,2
2021-09-04 17:25:06,561,0,"Saturday",19,0,2
2021-09-25 18:16:22,947,0,"Saturday",16.7,0,2
2021-10-09 08:56:24,1177,0,"Saturday",16,0,1
2021-10-09 09:11:32,413,0,"Saturday",16,0,1
2021-10-16 09:33:24,1120,0,"Saturday",15.8,18.7,1
2021-10-23 08:59:23,155,0,"Saturday",4.9,0,1
2021-10-23 08:49:45,399,0,"Saturday",4.9,0,1
2021-10-09 14:27:11,1488,0,"Saturday",16,0,3
2021-10-09 19:35:06,1040,0,"Saturday",16,0,3
2021-10-09 10:15:07,263,0,"Saturday",16,0,3
2021-10-23 12:55:09,1458,0,"Saturday",4.9,0,3
2021-10-16 01:17:34,607,0,"Saturday",15.8,18.7,3
2021-10-23 15:47:33,685,0,"Saturday",4.9,0,2
2021-10-30 16:14:34,420,0,"Saturday",8.2,11.6,2
2021-10-09 17:37:39,1951,0,"Saturday",16,0,2
2021-10-09 15:30:01,1537,0,"Saturday",16,0,2
2021-10-09 15:32:34,1640,0,"Saturday",16,0,2
2021-05-09 09:20:28,2525,0,"Sunday",11.4,0,1
2021-05-23 09:11:32,1266,0,"Sunday",15.8,0.5,1
2021-05-30 07:15:36,1238,0,"Sunday",13.6,0.9,1
2021-05-30 08:14:17,1531,0,"Sunday",13.6,0.9,1
2021-05-30 09:19:36,856,0,"Sunday",13.6,0.9,1
2021-05-16 13:50:40,740,0,"Sunday",15.8,0.3,3
2021-05-16 14:56:56,259,0,"Sunday",15.8,0.3,3
2021-05-30 02:15:15,148,0,"Sunday",13.6,0.9,3
2021-05-02 12:20:21,2855,0,"Sunday",10,0,3
2021-05-16 13:54:35,941,0,"Sunday",15.8,0.3,3
2021-05-23 17:50:31,692,0,"Sunday",15.8,0.5,2
2021-05-02 16:21:46,435,0,"Sunday",10,0,2
2021-05-23 18:34:46,325,0,"Sunday",15.8,0.5,2
2021-05-23 18:27:49,1846,0,"Sunday",15.8,0.5,2
2021-05-16 16:30:54,263,0,"Sunday",15.8,0.3,2
2021-06-06 08:20:14,696,0,"Sunday",24.5,0,1
2021-06-27 08:48:34,221,0,"Sunday",26.9,0,1
2021-06-13 09:13:14,719,0,"Sunday",21.6,2.8,1
2021-06-20 07:45:58,1093,0,"Sunday",21.8,0,1
2021-06-20 07:19:23,412,0,"Sunday",21.8,0,1
2021-06-20 03:11:27,475,0,"Sunday",21.8,0,3
2021-06-20 21:07:54,1476,0,"Sunday",21.8,0,3
2021-06-06 13:36:26,1438,0,"Sunday",24.5,0,3
2021-06-13 14:11:31,518,0,"Sunday",21.6,2.8,3
2021-06-20 12:39:53,2396,0,"Sunday",21.8,0,3
2021-06-27 16:47:00,555,0,"Sunday",26.9,0,2
2021-06-27 15:44:19,630,0,"Sunday",26.9,0,2
2021-06-27 17:00:20,1296,0,"Sunday",26.9,0,2
2021-06-13 18:16:09,996,0,"Sunday",21.6,2.8,2
2021-06-06 15:22:17,903,0,"Sunday",24.5,0,2
2021-07-04 09:25:10,370,0,"Sunday",18.4,0,1
2021-07-04 08:14:31,1049,0,"Sunday",18.4,0,1
2021-07-04 08:52:08,872,0,"Sunday",18.4,0,1
2021-07-25 08:05:35,178,0,"Sunday",22.8,13.9,1
2021-07-18 08:59:13,201,0,"Sunday",21.8,0,1
2021-07-11 11:44:32,1795,0,"Sunday",21,0,3
2021-07-11 02:14:57,1274,0,"Sunday",21,0,3
2021-07-04 11:35:21,409,0,"Sunday",18.4,0,3
2021-07-04 00:46:18,5705,0,"Sunday",18.4,0,3
2021-07-04 14:31:32,614,0,"Sunday",18.4,0,3
2021-07-11 16:30:08,1862,0,"Sunday",21,0,2
2021-07-04 16:17:30,245,0,"Sunday",18.4,0,2
2021-07-25 16:40:40,2427,0,"Sunday",22.8,13.9,2
2021-07-25 18:21:24,1057,0,"Sunday",22.8,13.9,2
2021-07-04 16:57:34,1212,0,"Sunday",18.4,0,2
2021-08-01 09:42:47,327,0,"Sunday",16.9,0,1
2021-08-01 06:51:31,280,0,"Sunday",16.9,0,1
2021-08-01 08:31:07,3237,0,"Sunday",16.9,0,1
2021-08-22 09:11:59,1068,0,"Sunday",28.2,0,1
2021-08-08 09:02:35,1517,0,"Sunday",24,0,1
2021-08-15 11:12:40,910,0,"Sunday",18.2,0,3
2021-08-01 14:12:40,257,0,"Sunday",16.9,0,3
2021-08-15 01:57:38,893,0,"Sunday",18.2,0,3
2021-08-01 14:00:52,7001,0,"Sunday",16.9,0,3
2021-08-15 14:53:56,240,0,"Sunday",18.2,0,3
2021-08-22 16:47:40,2484,0,"Sunday",28.2,0,2
2021-08-15 18:49:49,1983,0,"Sunday",18.2,0,2
2021-08-15 18:20:32,955,0,"Sunday",18.2,0,2
2021-08-15 18:22:29,761,0,"Sunday",18.2,0,2
2021-08-22 16:23:28,649,0,"Sunday",28.2,0,2
2021-09-12 09:48:01,346,0,"Sunday",19.1,0,1
2021-09-05 09:16:01,293,0,"Sunday",19.5,13.6,1
2021-09-12 08:53:51,599,0,"Sunday",19.1,0,1
2021-09-26 09:52:21,455,0,"Sunday",16.7,0,1
2021-09-05 09:31:31,868,0,"Sunday",19.5,13.6,1
2021-09-12 13:17:56,567,0,"Sunday",19.1,0,3
2021-09-19 21:58:43,365,0,"Sunday",15.4,0,3
2021-09-19 02:23:06,1906,0,"Sunday",15.4,0,3
2021-09-19 13:48:25,1132,0,"Sunday",15.4,0,3
2021-09-19 00:26:14,702,0,"Sunday",15.4,0,3
2021-09-12 16:09:34,645,0,"Sunday",19.1,0,2
2021-09-12 18:29:34,1339,0,"Sunday",19.1,0,2
2021-09-26 15:56:30,1032,0,"Sunday",16.7,0,2
2021-09-26 16:20:52,504,0,"Sunday",16.7,0,2
2021-09-26 16:36:04,1524,0,"Sunday",16.7,0,2
2021-10-17 07:48:59,264,0,"Sunday",11.1,0.2,1
2021-10-10 08:38:17,465,0,"Sunday",16.2,0,1
2021-10-24 07:29:50,850,0,"Sunday",7.3,0,1
2021-10-17 08:18:30,677,0,"Sunday",11.1,0.2,1
2021-10-10 09:34:01,294,0,"Sunday",16.2,0,1
2021-10-10 01:22:53,325,0,"Sunday",16.2,0,3
2021-10-24 14:51:15,866,0,"Sunday",7.3,0,3
2021-10-24 11:04:40,671,0,"Sunday",7.3,0,3
2021-10-10 23:09:55,1051,0,"Sunday",16.2,0,3
2021-10-17 11:56:42,1430,0,"Sunday",11.1,0.2,3
2021-10-24 15:40:11,2282,0,"Sunday",7.3,0,2
2021-10-24 17:37:32,2062,0,"Sunday",7.3,0,2
2021-10-24 15:31:05,2814,0,"Sunday",7.3,0,2
2021-10-10 17:05:27,539,0,"Sunday",16.2,0,2
2021-10-17 15:48:47,1786,0,"Sunday",11.1,0.2,2
2021-05-27 09:44:53,769,0,"Thursday",11.5,0,1
2021-05-27 07:33:42,467,0,"Thursday",11.5,0,1
2021-05-13 07:13:04,561,0,"Thursday",13.4,0,1
2021-05-27 08:42:15,241,0,"Thursday",11.5,0,1
2021-05-13 06:57:09,522,0,"Thursday",13.4,0,1
2021-05-13 14:28:25,1633,0,"Thursday",13.4,0,3
2021-05-20 14:51:25,2269,0,"Thursday",23.4,0,3
2021-05-27 14:57:16,1010,0,"Thursday",11.5,0,3
2021-05-20 14:11:00,2253,0,"Thursday",23.4,0,3
2021-05-27 12:50:04,977,0,"Thursday",11.5,0,3
2021-05-27 18:50:58,625,0,"Thursday",11.5,0,2
2021-05-13 18:44:49,768,0,"Thursday",13.4,0,2
2021-05-20 15:30:11,757,0,"Thursday",23.4,0,2
2021-05-27 15:46:24,525,0,"Thursday",11.5,0,2
2021-05-06 16:06:38,557,0,"Thursday",10.2,0,2
2021-06-10 09:35:24,1448,0,"Thursday",18.5,0,1
2021-06-10 08:51:08,568,0,"Thursday",18.5,0,1
2021-06-03 06:21:45,561,0,"Thursday",17.5,6.3,1
2021-06-10 08:51:52,455,0,"Thursday",18.5,0,1
2021-06-10 09:30:17,526,0,"Thursday",18.5,0,1
2021-06-03 02:35:32,1431,0,"Thursday",17.5,6.3,3
2021-06-10 00:11:06,633,0,"Thursday",18.5,0,3
2021-06-03 12:57:36,938,0,"Thursday",17.5,6.3,3
2021-06-17 20:04:30,588,0,"Thursday",18.2,0,3
2021-06-17 21:26:11,773,0,"Thursday",18.2,0,3
2021-06-10 17:55:11,2272,0,"Thursday",18.5,0,2
2021-06-17 18:34:00,1448,0,"Thursday",18.2,0,2
2021-06-03 16:03:37,404,0,"Thursday",17.5,6.3,2
2021-06-24 16:51:28,1056,0,"Thursday",20.4,0,2
2021-06-24 18:51:36,2048,0,"Thursday",20.4,0,2
2021-07-08 08:42:54,660,0,"Thursday",17.2,16.1,1
2021-07-01 07:04:51,648,0,"Thursday",20.6,0,1
2021-07-15 06:24:03,264,0,"Thursday",25.3,3.2,1
2021-07-29 08:37:45,1040,0,"Thursday",17.7,0.7,1
2021-07-08 08:23:35,1811,0,"Thursday",17.2,16.1,1
2021-07-15 11:20:03,1206,0,"Thursday",25.3,3.2,3
2021-07-01 11:10:24,984,0,"Thursday",20.6,0,3
2021-07-15 23:05:14,441,0,"Thursday",25.3,3.2,3
2021-07-22 23:27:47,2141,0,"Thursday",19.6,0,3
2021-07-15 13:15:39,612,0,"Thursday",25.3,3.2,3
2021-07-01 17:11:10,663,0,"Thursday",20.6,0,2
2021-07-08 17:19:37,1143,0,"Thursday",17.2,16.1,2
2021-07-29 18:40:13,597,0,"Thursday",17.7,0.7,2
2021-07-01 16:52:27,791,0,"Thursday",20.6,0,2
2021-07-08 18:00:38,666,0,"Thursday",17.2,16.1,2
2021-08-19 08:34:45,357,0,"Thursday",23.7,0.5,1
2021-08-26 09:20:21,470,0,"Thursday",27.6,0,1
2021-08-05 07:42:30,328,0,"Thursday",22.1,0,1
2021-08-05 07:34:40,497,0,"Thursday",22.1,0,1
2021-08-05 09:13:28,732,0,"Thursday",22.1,0,1
2021-08-05 20:33:53,1638,0,"Thursday",22.1,0,3
2021-08-12 19:00:02,135,0,"Thursday",26.9,0,3
2021-08-19 14:05:54,965,0,"Thursday",23.7,0.5,3
2021-08-05 11:33:23,321,0,"Thursday",22.1,0,3
2021-08-12 20:11:56,160,0,"Thursday",26.9,0,3
2021-08-12 15:56:06,707,0,"Thursday",26.9,0,2
2021-08-26 17:07:18,476,0,"Thursday",27.6,0,2
2021-08-26 18:34:50,1189,0,"Thursday",27.6,0,2
2021-08-12 15:38:04,1582,0,"Thursday",26.9,0,2
2021-08-12 18:03:14,1510,0,"Thursday",26.9,0,2
2021-09-23 06:03:57,2062,0,"Thursday",24.7,6.3,1
2021-09-30 08:54:09,308,0,"Thursday",11.3,0,1
2021-09-23 07:48:07,1482,0,"Thursday",24.7,6.3,1
2021-09-02 07:51:15,989,0,"Thursday",15.6,0,1
2021-09-09 08:51:54,474,0,"Thursday",19.5,1.6,1
2021-09-30 10:54:44,2340,0,"Thursday",11.3,0,3
2021-09-02 21:43:36,215,0,"Thursday",15.6,0,3
2021-09-23 20:12:57,351,0,"Thursday",24.7,6.3,3
2021-09-16 01:25:23,706,0,"Thursday",16.9,0.2,3
2021-09-16 12:35:30,406,0,"Thursday",16.9,0.2,3
2021-09-02 18:26:35,1650,0,"Thursday",15.6,0,2
2021-09-09 18:07:26,228,0,"Thursday",19.5,1.6,2
2021-09-09 16:45:38,642,0,"Thursday",19.5,1.6,2
2021-09-16 18:27:38,424,0,"Thursday",16.9,0.2,2
2021-09-30 18:45:25,355,0,"Thursday",11.3,0,2
2021-10-28 08:28:53,701,0,"Thursday",7.9,0,1
2021-10-07 09:11:20,511,0,"Thursday",14.4,0,1
2021-10-07 08:42:53,308,0,"Thursday",14.4,0,1
2021-10-14 09:15:20,531,0,"Thursday",18.3,0,1
2021-10-07 08:57:49,418,0,"Thursday",14.4,0,1
2021-10-21 14:17:36,749,0,"Thursday",11.7,5.8,3
2021-10-14 01:41:12,576,0,"Thursday",18.3,0,3
2021-10-14 19:13:48,538,0,"Thursday",18.3,0,3
2021-10-07 20:43:37,126,0,"Thursday",14.4,0,3
